b2b,is_home,pp_boost,ai_factor,player_id,prob_goal,prob_shot,opp_sv_pct,prob_point,pp_reliance,prob_assist,toi_minutes,games_played,goals_per_game,shots_per_game,algo_score_goal,algo_score_shot,fatigue_penalty,points_per_game,assists_per_game,sh_pct_regression,label_goal,label_assist,label_point,label_shot,game_id,date,l5_hot,l5_cold,l5_goal,l5_shot,l5_point,l5_assist,l5_l5_pts,l5_l5_goals,l5_l5_shots,l5_toi_drop_factor,l5_sh_pct_regression,l5_days_since_last_game,h2h_goal,h2h_shot,h2h_games,h2h_point,pp_share,opp_pk_l10_est,opp_tsh_per_game,opp_penalty_volume,l5_max_gap_surge,l5_toi_drop_penalty,l5_m5_m10_regression
False,1,1.0,1.4,8476878,20.0,28.6,,37.3,,21.2,0.0,48,0.146,1.3,20,28,,0.292,0.146,,0,0,0,0,2025020912,2026-02-26T00:30:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.5,8478462,12.0,17.7,,38.8,,29.8,0.0,54,0.093,1.0,11,17,,0.37,0.278,,0,0,0,0,2025020912,2026-02-26T00:30:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.4,8483752,17.4,25.1,,40.5,,27.9,0.0,40,0.125,1.2,17,25,,0.325,0.2,,0,0,0,1,2025020912,2026-02-26T00:30:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.4,8482201,16.5,13.0,,41.3,,29.7,0.0,51,0.118,0.9,16,13,,0.333,0.216,,1,1,1,0,2025020912,2026-02-26T00:30:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.4,8480995,25.0,31.9,,43.2,,23.8,0.0,48,0.188,1.4,24,31,,0.354,0.167,,0,1,1,0,2025020912,2026-02-26T00:30:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.5,8476931,7.2,15.8,,35.2,,29.4,0.0,55,0.055,0.9,7,15,,0.327,0.273,,0,0,0,0,2025020912,2026-02-26T00:30:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.1,8484829,16.1,10.2,,31.6,,18.0,0.0,56,0.143,1.0,16,10,,0.321,0.179,,0,1,1,0,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,0.9,8477919,7.5,6.3,,28.3,,22.5,0.0,43,0.093,1.0,7,6,,0.395,0.302,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,0.9,8483524,15.3,15.5,,28.2,,15.3,0.0,56,0.196,1.5,15,15,,0.393,0.196,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,0.9,8483570,12.7,11.2,,25.9,,15.1,0.0,31,0.161,1.3,12,11,,0.355,0.194,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.1,8480878,11.5,9.1,,24.1,,13.8,0.0,30,0.1,0.9,11,9,,0.233,0.133,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,0.9,8482858,9.8,2.7,,21.9,,13.4,0.0,41,0.122,0.7,9,2,,0.293,0.171,,1,0,1,0,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.1,8480840,9.9,2.6,,18.2,,9.0,0.0,47,0.085,0.6,9,2,,0.17,0.085,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,0.9,8476457,7.3,7.4,,20.2,,14.0,0.0,56,0.089,1.1,7,7,,0.268,0.179,,0,0,0,1,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.1,8477454,14.2,6.2,,17.9,,4.5,0.0,24,0.125,0.8,14,6,,0.167,0.042,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.1,8476278,5.2,6.1,,16.5,,11.4,0.0,46,0.043,0.8,5,6,,0.152,0.109,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.1,8479414,14.2,4.1,,13.7,,0.0,0.0,24,0.125,0.7,14,4,,0.125,0.0,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,0.9,8475768,19.0,24.3,,35.9,,20.9,0.0,36,0.25,1.9,19,24,,0.528,0.278,,0,0,0,1,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,0.9,8484800,10.0,7.8,,20.7,,11.9,0.0,40,0.125,1.1,10,7,,0.275,0.15,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.1,8482145,21.1,28.8,,36.6,,19.3,0.0,57,0.193,1.6,21,28,,0.386,0.193,,0,1,1,1,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,0.9,8482665,22.3,14.2,,33.3,,21.5,0.0,56,0.25,1.9,22,14,,0.661,0.411,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,False,False,1.5,0.96,0.908,0.7,3.0,2.0,9.0,,,,0.8,0.8,2.0,0.8,,,,,,,
False,0,1.0,0.9,8480009,15.5,22.2,,37.8,,26.4,0.0,55,0.2,1.8,15,22,,0.564,0.364,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.1,8482740,38.3,75.1,,49.6,,33.7,0.0,57,0.509,2.6,38,75,,1.035,0.526,,1,0,1,1,2025020913,2026-02-26T01:00:00+00:00,False,True,0.786,1.155,0.7,0.7,3.0,2.0,15.0,,,,0.983,1.155,2.0,0.8,,,,,,,
False,1,1.0,1.1,8480036,8.4,32.2,,81.6,,69.4,0.0,55,0.127,2.0,8,32,,0.836,0.709,,0,1,1,0,2025020913,2026-02-26T01:00:00+00:00,True,False,0.7,1.09,1.435,1.5,6.0,0.0,11.0,,,,0.8,0.8,2.0,1.196,,,,,,,
False,0,1.0,0.9,8477955,46.9,46.1,,70.6,,44.7,0.0,32,0.5,2.5,46,46,,0.969,0.469,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,True,False,1.5,1.134,1.5,1.5,9.0,4.0,14.0,,,,1.0,1.0,0.0,1.0,,,,,,,
False,1,1.0,1.1,8473994,37.7,10.6,,67.2,,46.2,0.0,35,0.257,1.3,37,10,,0.629,0.371,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,True,False,1.5,0.761,1.5,1.5,8.0,2.0,5.0,,,,1.0,1.0,0.0,1.0,,,,,,,
False,1,1.0,1.1,8475168,43.7,49.5,,67.0,,40.7,0.0,32,0.312,1.6,43,49,,0.625,0.312,,1,1,1,0,2025020913,2026-02-26T01:00:00+00:00,True,False,1.5,1.5,1.5,1.5,8.0,5.0,12.0,,,,1.0,1.0,0.0,1.0,,,,,,,
False,1,1.0,1.1,8476902,10.2,11.0,,36.6,,28.3,0.0,57,0.088,1.0,10,11,,0.386,0.298,,0,1,1,0,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.1,8481581,18.5,52.9,,59.6,,36.0,0.0,45,0.111,1.6,18,52,,0.511,0.4,,0,1,1,0,2025020913,2026-02-26T01:00:00+00:00,True,False,1.5,1.5,1.5,1.0,5.0,3.0,13.0,,,,1.0,1.0,0.0,1.0,,,,,,,
False,0,1.0,0.9,8476905,10.7,2.8,,49.1,,41.6,0.0,54,0.241,1.3,10,2,,0.667,0.426,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,True,False,0.7,0.7,1.5,1.5,6.0,0.0,1.0,,,,0.8,0.8,2.0,0.8,,,,,,,
False,0,1.0,0.9,8478407,21.0,46.1,,50.8,,28.6,0.0,55,0.145,2.2,21,46,,0.618,0.473,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,False,False,1.375,0.924,0.971,0.846,3.0,1.0,10.0,,,,1.4,1.4,2.0,1.4,,,,,,,
False,0,1.0,0.9,8477986,21.0,37.2,,35.4,,28.6,0.0,38,0.184,2.5,21,37,,0.579,0.395,,0,0,0,0,2025020913,2026-02-26T01:00:00+00:00,False,False,1.086,0.7,1.036,1.013,3.0,1.0,8.0,,,,1.4,1.4,2.0,0.864,,,,,,,
False,1,1.0,1.1,8479351,14.0,13.7,,37.9,,26.9,0.0,57,0.123,1.1,13,13,,0.404,0.281,,1,0,1,0,2025020913,2026-02-26T01:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.1,8480027,32.5,51.1,,67.8,,59.0,0.0,57,0.561,3.6,32,51,,1.158,0.596,,0,0,0,1,2025020913,2026-02-26T01:00:00+00:00,False,False,0.713,0.834,1.036,1.341,6.0,2.0,15.0,,,,0.8,0.8,2.0,0.8,,,,,,,
False,0,1.0,0.9,8474586,23.6,37.9,,41.7,,28.6,0.0,54,0.37,2.2,23,37,,0.704,0.333,,0,0,0,1,2025020913,2026-02-26T01:00:00+00:00,False,False,1.08,0.817,1.137,1.2,4.0,2.0,9.0,,,,0.8,1.361,2.0,0.8,,,,,,,
False,0,1.0,1.4,8480069,25.9,38.8,,52.5,,49.6,0.0,55,0.273,2.7,25,38,,1.036,0.764,,0,1,1,0,2025020914,2026-02-26T02:00:00+00:00,False,True,0.7,0.743,0.7,0.7,1.0,0.0,10.0,,,,1.222,0.8,3.0,0.8,,,,,,,
False,0,1.0,1.4,8480039,26.2,65.2,,57.6,,49.9,0.0,52,0.423,2.4,26,65,,1.192,0.769,,1,1,1,1,2025020914,2026-02-26T02:00:00+00:00,False,True,0.7,1.258,0.7,0.7,2.0,0.0,15.0,,,,0.8,0.8,3.0,0.8,,,,,,,
False,0,1.0,1.4,8475754,33.7,32.8,,56.0,,40.2,0.0,55,0.527,2.3,33,32,,0.891,0.364,,1,0,1,1,2025020914,2026-02-26T02:00:00+00:00,False,False,0.759,0.792,0.898,1.1,4.0,2.0,9.0,,,,0.8,0.8,3.0,0.8,,,,,,,
False,1,1.0,1.2,8479410,29.5,42.5,,49.8,,30.8,0.0,57,0.158,2.0,29,42,,0.667,0.509,,0,1,1,1,2025020914,2026-02-26T02:00:00+00:00,False,True,1.5,0.7,0.7,0.7,2.0,2.0,6.0,,,,1.4,1.4,3.0,1.4,,,,,,,
False,1,1.0,1.2,8477951,41.0,75.9,,69.2,,33.9,0.0,57,0.404,2.4,40,75,,0.93,0.526,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,True,False,1.5,1.074,1.5,0.76,7.0,5.0,13.0,,,,0.826,1.239,3.0,0.8,,,,,,,
False,1,1.0,1.2,8479293,0.0,44.9,,4.7,,4.6,0.0,44,0.0,2.0,0,44,,0.045,0.045,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.2,8477021,11.1,19.4,,11.1,,0.0,0.0,9,0.111,1.2,11,19,,0.111,0.0,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.2,8480084,6.4,11.2,,15.2,,9.2,0.0,32,0.062,0.9,6,11,,0.156,0.094,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.4,8476967,2.3,20.4,,18.6,,16.8,0.0,56,0.018,1.1,2,20,,0.161,0.143,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.2,8478831,7.3,9.2,,20.2,,13.7,0.0,56,0.071,0.9,7,9,,0.214,0.143,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.4,8481641,8.8,11.0,,27.4,,20.5,0.0,28,0.071,0.8,8,10,,0.25,0.179,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.2,8477220,7.1,13.3,,28.3,,22.4,0.0,57,0.07,1.0,7,13,,0.316,0.246,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.4,8484149,14.2,22.5,,28.5,,16.8,0.0,42,0.119,1.2,14,22,,0.262,0.143,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.2,8480855,10.5,25.8,,29.6,,21.0,0.0,57,0.105,1.4,10,25,,0.333,0.228,,0,1,1,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.4,8478038,3.0,42.2,,32.8,,30.7,0.0,42,0.024,1.7,3,42,,0.31,0.286,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.2,8480849,13.2,38.6,,34.7,,24.3,0.0,52,0.135,1.8,13,38,,0.404,0.269,,0,0,0,1,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.4,8480835,17.0,21.1,,35.8,,22.6,0.0,55,0.145,1.1,17,21,,0.345,0.2,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.4,8480448,24.4,29.9,,38.7,,18.9,0.0,55,0.218,1.4,24,29,,0.382,0.164,,1,1,1,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.2,8479343,16.1,61.4,,58.9,,46.2,0.0,57,0.298,2.7,16,61,,0.947,0.649,,0,1,1,1,2025020914,2026-02-26T02:00:00+00:00,False,False,0.7,0.7,0.844,0.924,4.0,1.0,9.0,,,,0.8,1.375,3.0,1.056,,,,,,,
False,1,1.0,1.2,8479977,23.7,11.3,,40.1,,21.1,0.0,35,0.257,0.9,23,11,,0.486,0.229,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.4,8479525,15.9,64.8,,41.9,,30.9,0.0,52,0.135,2.4,15,64,,0.423,0.288,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.4,8477476,33.7,41.2,,56.0,,40.2,0.0,55,0.345,2.4,33,41,,0.764,0.418,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,False,False,1.158,0.833,1.048,0.957,4.0,2.0,10.0,,,,0.8,0.833,3.0,0.8,,,,,,,
False,0,1.0,1.4,8477501,18.6,27.6,,68.0,,60.2,0.0,46,0.261,2.3,18,27,,0.739,0.478,,0,1,1,0,2025020914,2026-02-26T02:00:00+00:00,True,False,0.767,0.7,1.5,1.5,6.0,1.0,7.0,,,,0.8,0.8,3.0,0.8,,,,,,,
False,1,1.0,1.2,8482699,37.5,86.2,,49.1,,46.2,0.0,55,0.455,3.2,37,86,,0.855,0.4,,1,0,1,1,2025020914,2026-02-26T02:00:00+00:00,False,False,0.7,0.865,0.936,1.5,4.0,1.0,14.0,,,,1.4,1.4,3.0,0.8,,,,,,,
False,1,1.0,1.2,8483431,24.8,26.4,,37.4,,20.1,0.0,29,0.483,2.0,24,26,,0.793,0.31,,0,1,1,0,2025020914,2026-02-26T02:00:00+00:00,False,True,0.7,0.885,0.7,0.7,1.0,1.0,9.0,,,,0.8,0.8,2.0,0.8,,,,,,,
False,1,1.0,1.2,8478507,7.1,7.6,,40.4,,35.3,0.0,57,0.07,0.8,7,7,,0.491,0.421,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.4,8476455,18.6,31.3,,56.0,,50.6,0.0,41,0.171,2.1,18,31,,0.537,0.366,,0,1,1,0,2025020914,2026-02-26T02:00:00+00:00,True,False,1.171,0.7,1.491,1.5,4.0,1.0,7.0,,,,0.8,0.943,3.0,0.8,,,,,,,
False,1,1.0,1.2,8482175,28.6,17.7,,49.1,,33.9,0.0,57,0.351,1.9,28,17,,0.667,0.316,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,True,False,1.14,0.7,1.2,1.267,4.0,2.0,4.0,,,,0.8,0.864,3.0,0.8,,,,,,,
False,0,1.0,1.4,8484258,6.8,52.4,,44.2,,40.2,0.0,55,0.055,2.0,6,52,,0.455,0.4,,0,1,1,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.4,8476312,11.0,38.1,,42.9,,35.8,0.0,55,0.091,1.6,11,38,,0.436,0.345,,0,1,1,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.4,8478109,20.8,48.7,,42.9,,27.9,0.0,55,0.182,1.9,20,48,,0.436,0.255,,1,0,1,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.2,8480434,13.6,33.0,,42.7,,33.1,0.0,36,0.139,1.6,13,33,,0.528,0.389,,0,0,0,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.2,8478474,23.2,32.6,,42.1,,24.2,0.0,56,0.25,1.6,23,32,,0.518,0.268,,0,0,0,1,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.4,8470613,18.9,58.3,,45.5,,32.7,0.0,55,0.164,2.2,18,58,,0.473,0.309,,0,1,1,0,2025020914,2026-02-26T02:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.1,8481604,44.6,41.9,,69.3,,34.5,0.0,57,0.456,2.7,44,41,,0.772,0.316,,1,0,1,1,2025020916,2026-02-26T03:00:00+00:00,False,False,0.877,0.804,1.036,1.267,4.0,2.0,11.0,,,,1.4,0.974,3.0,1.4,,,,,,,
False,1,1.0,0.8,8478550,32.0,35.3,,61.8,,40.4,0.0,52,0.365,3.0,31,35,,1.096,0.731,,0,1,1,1,2025020916,2026-02-26T03:00:00+00:00,False,False,1.5,1.053,1.095,0.821,6.0,3.0,16.0,,,,0.8,0.8,2.0,0.912,,,,,,,
False,0,1.0,1.1,8476881,20.4,21.1,,49.1,,46.9,0.0,57,0.386,2.6,20,21,,0.86,0.474,,0,1,1,0,2025020916,2026-02-26T03:00:00+00:00,False,False,0.7,0.7,0.931,1.267,4.0,1.0,4.0,,,,0.8,0.8,3.0,0.8,,,,,,,
False,1,1.0,1.1,8481535,0.0,39.5,,12.5,,12.3,0.0,18,0.0,2.0,0,39,,0.111,0.111,,0,0,0,0,2025020915,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,1.1,8475169,12.6,51.1,,31.3,,21.0,0.0,56,0.161,2.4,12,51,,0.446,0.286,,1,0,1,1,2025020915,2026-02-26T03:00:00+00:00,False,True,0.7,0.988,0.7,0.7,1.0,0.0,12.0,,,,1.0,1.0,0.0,1.0,,,,,,,
False,0,1.0,1.1,8476438,5.3,27.1,,17.3,,12.7,0.0,39,0.051,1.6,5,27,,0.179,0.128,,1,0,1,0,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,0.8,8477960,31.4,67.4,,57.0,,40.4,0.0,56,0.357,2.8,31,67,,0.821,0.464,,1,1,1,1,2025020916,2026-02-26T03:00:00+00:00,True,False,1.5,1.149,1.461,1.292,6.0,3.0,16.0,,,,0.8,1.316,3.0,0.8,,,,,,,
False,0,1.0,1.1,8478397,11.0,29.1,,30.2,,34.5,0.0,56,0.196,2.3,10,29,,0.607,0.411,,0,0,0,0,2025020916,2026-02-26T03:00:00+00:00,False,True,0.7,0.855,0.7,0.974,2.0,0.0,10.0,,,,0.8,0.855,2.0,0.8,,,,,,,
False,1,1.0,0.8,8470621,14.0,22.9,,31.8,,29.2,0.0,45,0.244,1.8,13,22,,0.622,0.378,,0,0,0,0,2025020916,2026-02-26T03:00:00+00:00,False,True,0.7,1.125,0.7,1.059,2.0,0.0,10.0,,,,1.0,1.0,0.0,1.0,,,,,,,
False,0,1.0,1.1,8483890,16.2,6.0,,30.9,,20.9,0.0,41,0.171,1.3,16,5,,0.488,0.317,,0,1,1,0,2025020916,2026-02-26T03:00:00+00:00,False,True,0.7,0.759,0.7,0.7,1.0,0.0,5.0,,,,1.4,0.8,2.0,1.025,,,,,,,
False,1,1.0,0.8,8482124,30.9,29.4,,34.9,,18.8,0.0,55,0.2,2.1,30,29,,0.545,0.345,,1,0,1,1,2025020916,2026-02-26T03:00:00+00:00,False,True,1.5,0.861,0.733,0.7,2.0,2.0,9.0,,,,1.4,1.275,3.0,1.222,,,,,,,
False,1,1.0,0.8,8482730,9.0,22.9,,34.6,,27.6,0.0,56,0.107,2.0,8,22,,0.482,0.375,,1,1,1,0,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,0.8,8482155,18.5,30.4,,33.5,,18.1,0.0,56,0.232,2.3,18,30,,0.464,0.232,,0,0,0,1,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,0.8,8483808,20.1,10.3,,32.7,,15.6,0.0,51,0.255,1.4,20,10,,0.451,0.196,,0,1,1,0,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,0.8,8476469,15.8,9.0,,29.2,,15.6,0.0,51,0.196,1.3,15,8,,0.392,0.196,,0,0,0,0,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.1,8482125,11.5,11.7,,27.7,,18.4,0.0,26,0.115,1.1,11,11,,0.308,0.192,,0,1,1,0,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.1,8475191,16.4,13.5,,27.3,,13.0,0.0,53,0.17,1.2,16,13,,0.302,0.132,,1,1,1,0,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.1,8477018,11.9,16.3,,27.2,,17.3,0.0,50,0.12,1.3,11,16,,0.3,0.18,,0,0,0,0,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,0.8,8479675,13.1,19.1,,25.9,,14.5,0.0,44,0.159,1.8,13,19,,0.341,0.182,,0,0,0,0,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.1,8478434,8.8,8.1,,24.3,,16.9,0.0,57,0.088,0.9,8,8,,0.263,0.175,,0,0,0,0,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,0.8,8474563,5.3,11.7,,22.6,,17.9,0.0,48,0.062,1.4,5,11,,0.292,0.229,,0,0,0,0,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.1,8479550,0.0,37.7,,20.9,,20.9,0.0,9,0.0,2.0,0,37,,0.222,0.222,,0,1,1,0,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.1,8481527,5.4,7.4,,19.9,,15.4,0.0,57,0.053,0.9,5,7,,0.211,0.158,,0,0,0,0,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.1,8478468,0.0,37.7,,19.8,,19.8,0.0,43,0.0,2.0,0,37,,0.209,0.209,,0,0,0,0,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,1,1.0,0.8,8481532,5.2,7.0,,19.4,,14.7,0.0,49,0.061,1.1,5,6,,0.245,0.184,,0,0,0,0,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.0,8483510,0.0,32.3,,0.0,,0.0,0.0,13,0.0,2.0,0,32,,0.0,0.0,,0,0,0,0,2025020915,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
False,0,1.0,1.1,8481133,7.6,6.0,,16.9,,10.0,0.0,40,0.075,0.8,7,5,,0.175,0.1,,0,0,0,0,2025020916,2026-02-26T03:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,
